timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1421293894,0,MCTSAgent,2015/01/15 04:51:34,aliens,0,1,82,492,MCTSAgent,true,10,1.0
1421293894,1,MCTSAgent,2015/01/15 04:51:34,aliens,1,1,71,403,MCTSAgent,true,10,1.0
1421293894,2,MCTSAgent,2015/01/15 04:51:34,aliens,2,1,73,418,MCTSAgent,true,10,1.0
1421293894,3,MCTSAgent,2015/01/15 04:51:34,aliens,3,1,40,492,MCTSAgent,true,10,1.0
1421293894,4,MCTSAgent,2015/01/15 04:51:34,aliens,4,1,72,522,MCTSAgent,true,10,1.0
1421293894,5,MCTSAgent,2015/01/15 04:51:34,boulderdash,0,1,20,679,MCTSAgent,true,10,1.0
1421293894,6,MCTSAgent,2015/01/15 04:51:34,boulderdash,1,1,33,474,MCTSAgent,true,10,1.0
1421293894,7,MCTSAgent,2015/01/15 04:51:34,boulderdash,2,0,50,2000,MCTSAgent,true,10,1.0
1421293894,8,MCTSAgent,2015/01/15 04:51:34,boulderdash,3,0,10,2000,MCTSAgent,true,10,1.0
1421293894,9,MCTSAgent,2015/01/15 04:51:34,boulderdash,4,1,18,169,MCTSAgent,true,10,1.0
1421293894,10,MCTSAgent,2015/01/15 04:51:34,butterflies,0,1,50,460,MCTSAgent,true,10,1.0
1421293894,11,MCTSAgent,2015/01/15 04:51:34,butterflies,1,1,30,378,MCTSAgent,true,10,1.0
1421293894,12,MCTSAgent,2015/01/15 04:51:34,butterflies,2,1,52,360,MCTSAgent,true,10,1.0
1421293894,13,MCTSAgent,2015/01/15 04:51:34,butterflies,3,1,22,70,MCTSAgent,true,10,1.0
1421293894,14,MCTSAgent,2015/01/15 04:51:34,butterflies,4,1,14,67,MCTSAgent,true,10,1.0
1421293894,15,MCTSAgent,2015/01/15 04:51:34,chase,0,1,7,967,MCTSAgent,true,10,1.0
1421293894,16,MCTSAgent,2015/01/15 04:51:34,chase,1,1,8,1123,MCTSAgent,true,10,1.0
1421293894,17,MCTSAgent,2015/01/15 04:51:34,chase,2,0,13,2000,MCTSAgent,true,10,1.0
1421293894,18,MCTSAgent,2015/01/15 04:51:34,chase,3,1,8,1774,MCTSAgent,true,10,1.0
