timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1421280951,0,MCTSAgent,2015/01/15 01:15:51,aliens,0,1,79,475,MCTSAgent,true,15,1.0
1421280951,1,MCTSAgent,2015/01/15 01:15:51,aliens,1,1,77,396,MCTSAgent,true,15,1.0
1421280951,2,MCTSAgent,2015/01/15 01:15:51,aliens,2,1,72,432,MCTSAgent,true,15,1.0
1421280951,3,MCTSAgent,2015/01/15 01:15:51,aliens,3,1,45,394,MCTSAgent,true,15,1.0
1421280951,4,MCTSAgent,2015/01/15 01:15:51,aliens,4,1,73,466,MCTSAgent,true,15,1.0
1421280951,5,MCTSAgent,2015/01/15 01:15:51,boulderdash,0,0,18,2000,MCTSAgent,true,15,1.0
1421280951,6,MCTSAgent,2015/01/15 01:15:51,boulderdash,1,0,34,745,MCTSAgent,true,15,1.0
1421280951,7,MCTSAgent,2015/01/15 01:15:51,boulderdash,2,1,28,531,MCTSAgent,true,15,1.0
1421280951,8,MCTSAgent,2015/01/15 01:15:51,boulderdash,3,0,7,115,MCTSAgent,true,15,1.0
1421280951,9,MCTSAgent,2015/01/15 01:15:51,boulderdash,4,1,18,142,MCTSAgent,true,15,1.0
1421280951,10,MCTSAgent,2015/01/15 01:15:51,butterflies,0,1,26,168,MCTSAgent,true,15,1.0
1421280951,11,MCTSAgent,2015/01/15 01:15:51,butterflies,1,1,30,117,MCTSAgent,true,15,1.0
1421280951,12,MCTSAgent,2015/01/15 01:15:51,butterflies,2,1,36,102,MCTSAgent,true,15,1.0
1421280951,13,MCTSAgent,2015/01/15 01:15:51,butterflies,3,1,20,40,MCTSAgent,true,15,1.0
1421280951,14,MCTSAgent,2015/01/15 01:15:51,butterflies,4,1,14,166,MCTSAgent,true,15,1.0
1421280951,15,MCTSAgent,2015/01/15 01:15:51,chase,0,1,7,550,MCTSAgent,true,15,1.0
1421280951,16,MCTSAgent,2015/01/15 01:15:51,chase,1,1,8,366,MCTSAgent,true,15,1.0
1421280951,17,MCTSAgent,2015/01/15 01:15:51,chase,2,0,13,2000,MCTSAgent,true,15,1.0
1421280951,18,MCTSAgent,2015/01/15 01:15:51,chase,3,1,7,524,MCTSAgent,true,15,1.0
1421280951,19,MCTSAgent,2015/01/15 01:15:51,chase,4,1,12,586,MCTSAgent,true,15,1.0
1421280951,20,MCTSAgent,2015/01/15 01:15:51,frogs,0,0,-2,13,MCTSAgent,true,15,1.0
1421280951,21,MCTSAgent,2015/01/15 01:15:51,frogs,1,0,-2,628,MCTSAgent,true,15,1.0
1421280951,22,MCTSAgent,2015/01/15 01:15:51,frogs,2,0,-2,22,MCTSAgent,true,15,1.0
1421280951,23,MCTSAgent,2015/01/15 01:15:51,frogs,3,0,-2,7,MCTSAgent,true,15,1.0
1421280951,24,MCTSAgent,2015/01/15 01:15:51,frogs,4,1,1,182,MCTSAgent,true,15,1.0
1421280951,25,MCTSAgent,2015/01/15 01:15:51,missilecommand,0,1,2,209,MCTSAgent,true,15,1.0
1421280951,26,MCTSAgent,2015/01/15 01:15:51,missilecommand,1,1,16,62,MCTSAgent,true,15,1.0
1421280951,27,MCTSAgent,2015/01/15 01:15:51,missilecommand,2,1,2,106,MCTSAgent,true,15,1.0
1421280951,28,MCTSAgent,2015/01/15 01:15:51,missilecommand,3,1,14,81,MCTSAgent,true,15,1.0
1421280951,29,MCTSAgent,2015/01/15 01:15:51,missilecommand,4,0,2,295,MCTSAgent,true,15,1.0
1421280951,30,MCTSAgent,2015/01/15 01:15:51,portals,0,0,0,2000,MCTSAgent,true,15,1.0
1421280951,31,MCTSAgent,2015/01/15 01:15:51,portals,1,0,0,2000,MCTSAgent,true,15,1.0
1421280951,32,MCTSAgent,2015/01/15 01:15:51,portals,2,0,0,2000,MCTSAgent,true,15,1.0
1421280951,33,MCTSAgent,2015/01/15 01:15:51,portals,3,0,0,2000,MCTSAgent,true,15,1.0
1421280951,34,MCTSAgent,2015/01/15 01:15:51,portals,4,0,0,238,MCTSAgent,true,15,1.0
1421280951,35,MCTSAgent,2015/01/15 01:15:51,sokoban,0,0,0,2000,MCTSAgent,true,15,1.0
1421280951,36,MCTSAgent,2015/01/15 01:15:51,sokoban,1,0,2,2000,MCTSAgent,true,15,1.0
1421280951,37,MCTSAgent,2015/01/15 01:15:51,sokoban,2,1,3,283,MCTSAgent,true,15,1.0
1421280951,38,MCTSAgent,2015/01/15 01:15:51,sokoban,3,0,1,2000,MCTSAgent,true,15,1.0
1421280951,39,MCTSAgent,2015/01/15 01:15:51,sokoban,4,1,2,10,MCTSAgent,true,15,1.0
1421280951,40,MCTSAgent,2015/01/15 01:15:51,survivezombies,0,1,32,1000,MCTSAgent,true,15,1.0
1421280951,41,MCTSAgent,2015/01/15 01:15:51,survivezombies,1,0,41,894,MCTSAgent,true,15,1.0
1421280951,42,MCTSAgent,2015/01/15 01:15:51,survivezombies,2,0,23,583,MCTSAgent,true,15,1.0
1421280951,43,MCTSAgent,2015/01/15 01:15:51,survivezombies,3,0,6,123,MCTSAgent,true,15,1.0
1421280951,44,MCTSAgent,2015/01/15 01:15:51,survivezombies,4,0,3,246,MCTSAgent,true,15,1.0
1421280951,45,MCTSAgent,2015/01/15 01:15:51,zelda,0,1,4,456,MCTSAgent,true,15,1.0
1421280951,46,MCTSAgent,2015/01/15 01:15:51,zelda,1,0,1,2000,MCTSAgent,true,15,1.0
1421280951,47,MCTSAgent,2015/01/15 01:15:51,zelda,2,1,4,1476,MCTSAgent,true,15,1.0
1421280951,48,MCTSAgent,2015/01/15 01:15:51,zelda,3,1,2,594,MCTSAgent,true,15,1.0
1421280951,49,MCTSAgent,2015/01/15 01:15:51,zelda,4,1,8,1523,MCTSAgent,true,15,1.0
1421280951,50,MCTSAgent,2015/01/15 01:15:51,camelRace,0,0,-1,78,MCTSAgent,true,15,1.0
1421280951,51,MCTSAgent,2015/01/15 01:15:51,camelRace,1,0,-1,78,MCTSAgent,true,15,1.0
1421280951,52,MCTSAgent,2015/01/15 01:15:51,camelRace,2,0,-1,78,MCTSAgent,true,15,1.0
1421280951,53,MCTSAgent,2015/01/15 01:15:51,camelRace,3,0,0,2000,MCTSAgent,true,15,1.0
1421280951,54,MCTSAgent,2015/01/15 01:15:51,camelRace,4,0,-1,176,MCTSAgent,true,15,1.0
1421280951,55,MCTSAgent,2015/01/15 01:15:51,digdug,0,0,27,2000,MCTSAgent,true,15,1.0
1421280951,56,MCTSAgent,2015/01/15 01:15:51,digdug,1,0,23,2000,MCTSAgent,true,15,1.0
1421280951,57,MCTSAgent,2015/01/15 01:15:51,digdug,2,0,35,2000,MCTSAgent,true,15,1.0
1421280951,58,MCTSAgent,2015/01/15 01:15:51,digdug,3,0,13,2000,MCTSAgent,true,15,1.0
1421280951,59,MCTSAgent,2015/01/15 01:15:51,digdug,4,0,24,2000,MCTSAgent,true,15,1.0
1421280951,60,MCTSAgent,2015/01/15 01:15:51,firestorms,0,0,-2,124,MCTSAgent,true,15,1.0
1421280951,61,MCTSAgent,2015/01/15 01:15:51,firestorms,1,0,0,2000,MCTSAgent,true,15,1.0
1421280951,62,MCTSAgent,2015/01/15 01:15:51,firestorms,2,0,-1,20,MCTSAgent,true,15,1.0
1421280951,63,MCTSAgent,2015/01/15 01:15:51,firestorms,3,0,-1,15,MCTSAgent,true,15,1.0
1421280951,64,MCTSAgent,2015/01/15 01:15:51,firestorms,4,0,0,2000,MCTSAgent,true,15,1.0
1421280951,65,MCTSAgent,2015/01/15 01:15:51,infection,0,1,64,1239,MCTSAgent,true,15,1.0
1421280951,66,MCTSAgent,2015/01/15 01:15:51,infection,1,1,18,185,MCTSAgent,true,15,1.0
1421280951,67,MCTSAgent,2015/01/15 01:15:51,infection,2,0,23,2000,MCTSAgent,true,15,1.0
1421280951,68,MCTSAgent,2015/01/15 01:15:51,infection,3,1,10,131,MCTSAgent,true,15,1.0
1421280951,69,MCTSAgent,2015/01/15 01:15:51,infection,4,1,4,152,MCTSAgent,true,15,1.0
1421280951,70,MCTSAgent,2015/01/15 01:15:51,firecaster,0,0,12,2000,MCTSAgent,true,15,1.0
1421280951,71,MCTSAgent,2015/01/15 01:15:51,firecaster,1,0,12,2000,MCTSAgent,true,15,1.0
1421280951,72,MCTSAgent,2015/01/15 01:15:51,firecaster,2,0,6,2000,MCTSAgent,true,15,1.0
1421280951,73,MCTSAgent,2015/01/15 01:15:51,firecaster,3,0,7,2000,MCTSAgent,true,15,1.0
1421280951,74,MCTSAgent,2015/01/15 01:15:51,firecaster,4,0,4,2000,MCTSAgent,true,15,1.0
1421280951,75,MCTSAgent,2015/01/15 01:15:51,overload,0,0,18,2000,MCTSAgent,true,15,1.0
1421280951,76,MCTSAgent,2015/01/15 01:15:51,overload,1,0,13,2000,MCTSAgent,true,15,1.0
1421280951,77,MCTSAgent,2015/01/15 01:15:51,overload,2,1,23,170,MCTSAgent,true,15,1.0
1421280951,78,MCTSAgent,2015/01/15 01:15:51,overload,3,0,13,2000,MCTSAgent,true,15,1.0
1421280951,79,MCTSAgent,2015/01/15 01:15:51,overload,4,0,57,2000,MCTSAgent,true,15,1.0
1421280951,80,MCTSAgent,2015/01/15 01:15:51,pacman,0,0,254,2000,MCTSAgent,true,15,1.0
1421280951,81,MCTSAgent,2015/01/15 01:15:51,pacman,1,0,321,2000,MCTSAgent,true,15,1.0
1421280951,82,MCTSAgent,2015/01/15 01:15:51,pacman,2,0,343,2000,MCTSAgent,true,15,1.0
1421280951,83,MCTSAgent,2015/01/15 01:15:51,pacman,3,0,155,2000,MCTSAgent,true,15,1.0
1421280951,84,MCTSAgent,2015/01/15 01:15:51,pacman,4,0,42,810,MCTSAgent,true,15,1.0
1421280951,85,MCTSAgent,2015/01/15 01:15:51,seaquest,0,0,9,121,MCTSAgent,true,15,1.0
1421280951,86,MCTSAgent,2015/01/15 01:15:51,seaquest,1,0,61,1590,MCTSAgent,true,15,1.0
1421280951,87,MCTSAgent,2015/01/15 01:15:51,seaquest,2,0,7078,2000,MCTSAgent,true,15,1.0
1421280951,88,MCTSAgent,2015/01/15 01:15:51,seaquest,3,0,3095,1222,MCTSAgent,true,15,1.0
1421280951,89,MCTSAgent,2015/01/15 01:15:51,seaquest,4,0,12106,2000,MCTSAgent,true,15,1.0
1421280951,90,MCTSAgent,2015/01/15 01:15:51,whackamole,0,0,-5,282,MCTSAgent,true,15,1.0
1421280951,91,MCTSAgent,2015/01/15 01:15:51,whackamole,1,1,19,500,MCTSAgent,true,15,1.0
1421280951,92,MCTSAgent,2015/01/15 01:15:51,whackamole,2,1,15,500,MCTSAgent,true,15,1.0
1421280951,93,MCTSAgent,2015/01/15 01:15:51,whackamole,3,1,26,500,MCTSAgent,true,15,1.0
1421280951,94,MCTSAgent,2015/01/15 01:15:51,whackamole,4,1,4,500,MCTSAgent,true,15,1.0
1421280951,95,MCTSAgent,2015/01/15 01:15:51,eggomania,0,0,3,199,MCTSAgent,true,15,1.0
1421280951,96,MCTSAgent,2015/01/15 01:15:51,eggomania,1,1,106,150,MCTSAgent,true,15,1.0
1421280951,97,MCTSAgent,2015/01/15 01:15:51,eggomania,2,0,1,107,MCTSAgent,true,15,1.0
1421280951,98,MCTSAgent,2015/01/15 01:15:51,eggomania,3,1,106,346,MCTSAgent,true,15,1.0
1421280951,99,MCTSAgent,2015/01/15 01:15:51,eggomania,4,0,1,71,MCTSAgent,true,15,1.0
1421280951,100,MCTSAgent,2015/01/15 01:15:51,aliens,0,1,79,433,MCTSAgent,true,15,1.0
1421280951,101,MCTSAgent,2015/01/15 01:15:51,aliens,1,1,68,383,MCTSAgent,true,15,1.0
1421280951,102,MCTSAgent,2015/01/15 01:15:51,aliens,2,1,74,412,MCTSAgent,true,15,1.0
1421280951,103,MCTSAgent,2015/01/15 01:15:51,aliens,3,1,42,405,MCTSAgent,true,15,1.0
1421280951,104,MCTSAgent,2015/01/15 01:15:51,aliens,4,1,63,380,MCTSAgent,true,15,1.0
1421280951,105,MCTSAgent,2015/01/15 01:15:51,boulderdash,0,0,17,1880,MCTSAgent,true,15,1.0
1421280951,106,MCTSAgent,2015/01/15 01:15:51,boulderdash,1,0,3,86,MCTSAgent,true,15,1.0
