timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1421659337,0,MCTSHeuristicAgent,2015/01/19 10:22:17,aliens,0,1,83,543,MCTSHeuristicAgent,true,7,1.0
1421659337,1,MCTSHeuristicAgent,2015/01/19 10:22:17,aliens,1,1,81,523,MCTSHeuristicAgent,true,7,1.0
1421659337,2,MCTSHeuristicAgent,2015/01/19 10:22:17,aliens,2,1,81,518,MCTSHeuristicAgent,true,7,1.0
1421659337,3,MCTSHeuristicAgent,2015/01/19 10:22:17,aliens,3,1,40,525,MCTSHeuristicAgent,true,7,1.0
1421659337,4,MCTSHeuristicAgent,2015/01/19 10:22:17,aliens,4,1,74,523,MCTSHeuristicAgent,true,7,1.0
1421659337,5,MCTSHeuristicAgent,2015/01/19 10:22:17,boulderdash,0,0,3,26,MCTSHeuristicAgent,true,7,1.0
1421659337,6,MCTSHeuristicAgent,2015/01/19 10:22:17,boulderdash,1,1,35,293,MCTSHeuristicAgent,true,7,1.0
1421659337,7,MCTSHeuristicAgent,2015/01/19 10:22:17,boulderdash,2,0,9,97,MCTSHeuristicAgent,true,7,1.0
1421659337,8,MCTSHeuristicAgent,2015/01/19 10:22:17,boulderdash,3,0,12,2000,MCTSHeuristicAgent,true,7,1.0
1421659337,9,MCTSHeuristicAgent,2015/01/19 10:22:17,boulderdash,4,1,20,158,MCTSHeuristicAgent,true,7,1.0
1421659337,10,MCTSHeuristicAgent,2015/01/19 10:22:17,butterflies,0,1,24,148,MCTSHeuristicAgent,true,7,1.0
1421659337,11,MCTSHeuristicAgent,2015/01/19 10:22:17,butterflies,1,1,28,144,MCTSHeuristicAgent,true,7,1.0
1421659337,12,MCTSHeuristicAgent,2015/01/19 10:22:17,butterflies,2,1,28,86,MCTSHeuristicAgent,true,7,1.0
1421659337,13,MCTSHeuristicAgent,2015/01/19 10:22:17,butterflies,3,1,20,62,MCTSHeuristicAgent,true,7,1.0
1421659337,14,MCTSHeuristicAgent,2015/01/19 10:22:17,butterflies,4,1,14,38,MCTSHeuristicAgent,true,7,1.0
1421659337,15,MCTSHeuristicAgent,2015/01/19 10:22:17,chase,0,1,7,250,MCTSHeuristicAgent,true,7,1.0
1421659337,16,MCTSHeuristicAgent,2015/01/19 10:22:17,chase,1,1,8,306,MCTSHeuristicAgent,true,7,1.0
1421659337,17,MCTSHeuristicAgent,2015/01/19 10:22:17,chase,2,0,12,2000,MCTSHeuristicAgent,true,7,1.0
1421659337,18,MCTSHeuristicAgent,2015/01/19 10:22:17,chase,3,1,8,114,MCTSHeuristicAgent,true,7,1.0
1421659337,19,MCTSHeuristicAgent,2015/01/19 10:22:17,chase,4,1,11,75,MCTSHeuristicAgent,true,7,1.0
1421659337,20,MCTSHeuristicAgent,2015/01/19 10:22:17,frogs,0,0,-2,1760,MCTSHeuristicAgent,true,7,1.0
1421659337,21,MCTSHeuristicAgent,2015/01/19 10:22:17,frogs,1,0,-2,1770,MCTSHeuristicAgent,true,7,1.0
1421659337,22,MCTSHeuristicAgent,2015/01/19 10:22:17,frogs,2,0,0,2000,MCTSHeuristicAgent,true,7,1.0
1421659337,23,MCTSHeuristicAgent,2015/01/19 10:22:17,frogs,3,0,-2,1,MCTSHeuristicAgent,true,7,1.0
1421659337,24,MCTSHeuristicAgent,2015/01/19 10:22:17,frogs,4,1,1,203,MCTSHeuristicAgent,true,7,1.0
1421659337,25,MCTSHeuristicAgent,2015/01/19 10:22:17,missilecommand,0,1,8,36,MCTSHeuristicAgent,true,7,1.0
1421659337,26,MCTSHeuristicAgent,2015/01/19 10:22:17,missilecommand,1,1,16,49,MCTSHeuristicAgent,true,7,1.0
1421659337,27,MCTSHeuristicAgent,2015/01/19 10:22:17,missilecommand,2,1,8,69,MCTSHeuristicAgent,true,7,1.0
1421659337,28,MCTSHeuristicAgent,2015/01/19 10:22:17,missilecommand,3,1,14,57,MCTSHeuristicAgent,true,7,1.0
1421659337,29,MCTSHeuristicAgent,2015/01/19 10:22:17,missilecommand,4,1,5,74,MCTSHeuristicAgent,true,7,1.0
1421659337,30,MCTSHeuristicAgent,2015/01/19 10:22:17,portals,0,0,0,2000,MCTSHeuristicAgent,true,7,1.0
1421659337,31,MCTSHeuristicAgent,2015/01/19 10:22:17,portals,1,1,1,1228,MCTSHeuristicAgent,true,7,1.0
1421659337,32,MCTSHeuristicAgent,2015/01/19 10:22:17,portals,2,0,0,2000,MCTSHeuristicAgent,true,7,1.0
1421659337,33,MCTSHeuristicAgent,2015/01/19 10:22:17,portals,3,0,0,2000,MCTSHeuristicAgent,true,7,1.0
1421659337,34,MCTSHeuristicAgent,2015/01/19 10:22:17,portals,4,0,0,75,MCTSHeuristicAgent,true,7,1.0
