timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1420546022,0,HeuristicAgent,2015/01/06 13:07:02,aliens,0,1,80,887,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,1,HeuristicAgent,2015/01/06 13:07:02,aliens,1,0,73,849,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,2,HeuristicAgent,2015/01/06 13:07:02,aliens,2,1,76,758,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,3,HeuristicAgent,2015/01/06 13:07:02,aliens,3,1,40,873,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,4,HeuristicAgent,2015/01/06 13:07:02,aliens,4,1,69,777,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,5,HeuristicAgent,2015/01/06 13:07:02,boulderdash,0,0,9,780,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,6,HeuristicAgent,2015/01/06 13:07:02,boulderdash,1,0,16,632,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,7,HeuristicAgent,2015/01/06 13:07:02,boulderdash,2,0,17,609,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,8,HeuristicAgent,2015/01/06 13:07:02,boulderdash,3,0,-1,14,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,9,HeuristicAgent,2015/01/06 13:07:02,boulderdash,4,0,9,376,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,10,HeuristicAgent,2015/01/06 13:07:02,butterflies,0,1,24,82,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,11,HeuristicAgent,2015/01/06 13:07:02,butterflies,1,1,30,67,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,12,HeuristicAgent,2015/01/06 13:07:02,butterflies,2,1,34,42,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,13,HeuristicAgent,2015/01/06 13:07:02,butterflies,3,1,20,40,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,14,HeuristicAgent,2015/01/06 13:07:02,butterflies,4,1,14,26,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,15,HeuristicAgent,2015/01/06 13:07:02,chase,0,1,7,72,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,16,HeuristicAgent,2015/01/06 13:07:02,chase,1,1,8,60,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,17,HeuristicAgent,2015/01/06 13:07:02,chase,2,1,13,128,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,18,HeuristicAgent,2015/01/06 13:07:02,chase,3,1,8,59,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,19,HeuristicAgent,2015/01/06 13:07:02,chase,4,1,12,49,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,20,HeuristicAgent,2015/01/06 13:07:02,frogs,0,1,1,103,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,21,HeuristicAgent,2015/01/06 13:07:02,frogs,1,0,-2,28,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,22,HeuristicAgent,2015/01/06 13:07:02,frogs,2,1,1,78,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,23,HeuristicAgent,2015/01/06 13:07:02,frogs,3,1,1,218,HeuristicAgent,20,DistanceHeuristic,null,null
1420546022,24,HeuristicAgent,2015/01/06 13:07:02,frogs,4,1,1,186,HeuristicAgent,20,DistanceHeuristic,null,null
