timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1421089127,0,HeuristicAgent,2015/01/12 19:58:47,aliens,0,1,82,702,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,1,HeuristicAgent,2015/01/12 19:58:47,aliens,1,0,60,427,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,2,HeuristicAgent,2015/01/12 19:58:47,aliens,2,1,77,878,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,3,HeuristicAgent,2015/01/12 19:58:47,aliens,3,1,40,776,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,4,HeuristicAgent,2015/01/12 19:58:47,aliens,4,0,53,364,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,5,HeuristicAgent,2015/01/12 19:58:47,boulderdash,0,0,3,356,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,6,HeuristicAgent,2015/01/12 19:58:47,boulderdash,1,0,1,52,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,7,HeuristicAgent,2015/01/12 19:58:47,boulderdash,2,0,9,229,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,8,HeuristicAgent,2015/01/12 19:58:47,boulderdash,3,0,7,251,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,9,HeuristicAgent,2015/01/12 19:58:47,boulderdash,4,0,17,310,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,10,HeuristicAgent,2015/01/12 19:58:47,butterflies,0,1,14,60,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,11,HeuristicAgent,2015/01/12 19:58:47,butterflies,1,1,32,71,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,12,HeuristicAgent,2015/01/12 19:58:47,butterflies,2,1,36,70,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,13,HeuristicAgent,2015/01/12 19:58:47,butterflies,3,1,22,69,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,14,HeuristicAgent,2015/01/12 19:58:47,butterflies,4,1,14,32,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,15,HeuristicAgent,2015/01/12 19:58:47,chase,0,1,7,63,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,16,HeuristicAgent,2015/01/12 19:58:47,chase,1,1,8,69,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,17,HeuristicAgent,2015/01/12 19:58:47,chase,2,1,15,126,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,18,HeuristicAgent,2015/01/12 19:58:47,chase,3,1,8,55,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,19,HeuristicAgent,2015/01/12 19:58:47,chase,4,1,12,48,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,20,HeuristicAgent,2015/01/12 19:58:47,frogs,0,1,1,103,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,21,HeuristicAgent,2015/01/12 19:58:47,frogs,1,1,1,116,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,22,HeuristicAgent,2015/01/12 19:58:47,frogs,2,1,1,106,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,23,HeuristicAgent,2015/01/12 19:58:47,frogs,3,1,1,232,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,24,HeuristicAgent,2015/01/12 19:58:47,frogs,4,0,0,14,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,25,HeuristicAgent,2015/01/12 19:58:47,missilecommand,0,1,8,28,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,26,HeuristicAgent,2015/01/12 19:58:47,missilecommand,1,1,16,43,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,27,HeuristicAgent,2015/01/12 19:58:47,missilecommand,2,1,8,83,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,28,HeuristicAgent,2015/01/12 19:58:47,missilecommand,3,1,14,43,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,29,HeuristicAgent,2015/01/12 19:58:47,missilecommand,4,1,8,90,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,30,HeuristicAgent,2015/01/12 19:58:47,portals,0,0,0,2000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,31,HeuristicAgent,2015/01/12 19:58:47,portals,1,1,1,47,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,32,HeuristicAgent,2015/01/12 19:58:47,portals,2,1,1,147,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,33,HeuristicAgent,2015/01/12 19:58:47,portals,3,0,0,24,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,34,HeuristicAgent,2015/01/12 19:58:47,portals,4,0,0,9,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,35,HeuristicAgent,2015/01/12 19:58:47,sokoban,0,0,0,2000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,36,HeuristicAgent,2015/01/12 19:58:47,sokoban,1,0,0,2000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,37,HeuristicAgent,2015/01/12 19:58:47,sokoban,2,0,1,2000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,38,HeuristicAgent,2015/01/12 19:58:47,sokoban,3,0,2,2000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,39,HeuristicAgent,2015/01/12 19:58:47,sokoban,4,0,1,2000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,40,HeuristicAgent,2015/01/12 19:58:47,survivezombies,0,0,16,606,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,41,HeuristicAgent,2015/01/12 19:58:47,survivezombies,1,1,63,1000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,42,HeuristicAgent,2015/01/12 19:58:47,survivezombies,2,0,20,76,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,43,HeuristicAgent,2015/01/12 19:58:47,survivezombies,3,0,23,126,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,44,HeuristicAgent,2015/01/12 19:58:47,survivezombies,4,0,8,102,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,45,HeuristicAgent,2015/01/12 19:58:47,zelda,0,0,0,27,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,46,HeuristicAgent,2015/01/12 19:58:47,zelda,1,1,2,59,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,47,HeuristicAgent,2015/01/12 19:58:47,zelda,2,0,-1,23,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,48,HeuristicAgent,2015/01/12 19:58:47,zelda,3,1,6,127,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,49,HeuristicAgent,2015/01/12 19:58:47,zelda,4,1,6,56,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,50,HeuristicAgent,2015/01/12 19:58:47,camelRace,0,1,1,44,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,51,HeuristicAgent,2015/01/12 19:58:47,camelRace,1,1,1,44,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,52,HeuristicAgent,2015/01/12 19:58:47,camelRace,2,1,1,46,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,53,HeuristicAgent,2015/01/12 19:58:47,camelRace,3,1,1,47,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,54,HeuristicAgent,2015/01/12 19:58:47,camelRace,4,1,1,50,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,55,HeuristicAgent,2015/01/12 19:58:47,digdug,0,0,22,174,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,56,HeuristicAgent,2015/01/12 19:58:47,digdug,1,0,18,2000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,57,HeuristicAgent,2015/01/12 19:58:47,digdug,2,0,35,2000,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,58,HeuristicAgent,2015/01/12 19:58:47,digdug,3,1,14,856,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,59,HeuristicAgent,2015/01/12 19:58:47,digdug,4,0,20,383,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,60,HeuristicAgent,2015/01/12 19:58:47,firestorms,0,1,1,54,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
1421089127,61,HeuristicAgent,2015/01/12 19:58:47,firestorms,1,0,-2,158,HeuristicAgent,20,DistanceHeuristic,SafetyIntelligent,5
