timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1420517015,0,HeuristicAgent,2015/01/06 05:03:35,aliens,0,1,80,788,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,1,HeuristicAgent,2015/01/06 05:03:35,aliens,1,1,74,741,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,2,HeuristicAgent,2015/01/06 05:03:35,aliens,2,1,78,659,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,3,HeuristicAgent,2015/01/06 05:03:35,aliens,3,1,40,792,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,4,HeuristicAgent,2015/01/06 05:03:35,aliens,4,1,55,794,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,5,HeuristicAgent,2015/01/06 05:03:35,boulderdash,0,0,25,2000,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,6,HeuristicAgent,2015/01/06 05:03:35,boulderdash,1,0,11,370,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,7,HeuristicAgent,2015/01/06 05:03:35,boulderdash,2,0,11,869,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,8,HeuristicAgent,2015/01/06 05:03:35,boulderdash,3,1,20,1270,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,9,HeuristicAgent,2015/01/06 05:03:35,boulderdash,4,0,13,219,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,10,HeuristicAgent,2015/01/06 05:03:35,butterflies,0,1,12,44,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,11,HeuristicAgent,2015/01/06 05:03:35,butterflies,1,1,30,77,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,12,HeuristicAgent,2015/01/06 05:03:35,butterflies,2,1,26,46,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,13,HeuristicAgent,2015/01/06 05:03:35,butterflies,3,1,20,48,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,14,HeuristicAgent,2015/01/06 05:03:35,butterflies,4,1,14,41,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,15,HeuristicAgent,2015/01/06 05:03:35,chase,0,1,7,66,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,16,HeuristicAgent,2015/01/06 05:03:35,chase,1,1,8,58,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,17,HeuristicAgent,2015/01/06 05:03:35,chase,2,1,15,97,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,18,HeuristicAgent,2015/01/06 05:03:35,chase,3,1,8,60,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,19,HeuristicAgent,2015/01/06 05:03:35,chase,4,1,12,47,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,20,HeuristicAgent,2015/01/06 05:03:35,frogs,0,1,1,275,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,21,HeuristicAgent,2015/01/06 05:03:35,frogs,1,1,1,64,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,22,HeuristicAgent,2015/01/06 05:03:35,frogs,2,1,1,78,HeuristicAgent,25,DistanceHeuristic,null,null
1420517015,23,HeuristicAgent,2015/01/06 05:03:35,frogs,3,1,1,232,HeuristicAgent,25,DistanceHeuristic,null,null
