timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1420305978,0,HeuristicAgent,2015/01/03 18:26:18,aliens,0,1,76,794,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,1,HeuristicAgent,2015/01/03 18:26:18,aliens,1,1,76,760,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,2,HeuristicAgent,2015/01/03 18:26:18,aliens,2,1,79,810,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,3,HeuristicAgent,2015/01/03 18:26:18,aliens,3,1,40,727,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,4,HeuristicAgent,2015/01/03 18:26:18,aliens,4,1,70,516,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,5,HeuristicAgent,2015/01/03 18:26:18,boulderdash,0,1,18,860,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,6,HeuristicAgent,2015/01/03 18:26:18,boulderdash,1,0,15,347,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,7,HeuristicAgent,2015/01/03 18:26:18,boulderdash,2,0,3,376,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,8,HeuristicAgent,2015/01/03 18:26:18,boulderdash,3,0,12,2000,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,9,HeuristicAgent,2015/01/03 18:26:18,boulderdash,4,1,18,318,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,10,HeuristicAgent,2015/01/03 18:26:18,butterflies,0,1,22,54,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,11,HeuristicAgent,2015/01/03 18:26:18,butterflies,1,1,28,62,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,12,HeuristicAgent,2015/01/03 18:26:18,butterflies,2,1,44,55,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,13,HeuristicAgent,2015/01/03 18:26:18,butterflies,3,1,20,39,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,14,HeuristicAgent,2015/01/03 18:26:18,butterflies,4,1,14,19,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,15,HeuristicAgent,2015/01/03 18:26:18,chase,0,1,7,79,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,16,HeuristicAgent,2015/01/03 18:26:18,chase,1,1,8,64,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,17,HeuristicAgent,2015/01/03 18:26:18,chase,2,1,15,124,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,18,HeuristicAgent,2015/01/03 18:26:18,chase,3,1,8,63,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,19,HeuristicAgent,2015/01/03 18:26:18,chase,4,1,12,68,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,20,HeuristicAgent,2015/01/03 18:26:18,frogs,0,1,1,244,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,21,HeuristicAgent,2015/01/03 18:26:18,frogs,1,1,1,116,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,22,HeuristicAgent,2015/01/03 18:26:18,frogs,2,0,0,112,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,23,HeuristicAgent,2015/01/03 18:26:18,frogs,3,1,1,71,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,24,HeuristicAgent,2015/01/03 18:26:18,frogs,4,1,1,189,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,25,HeuristicAgent,2015/01/03 18:26:18,missilecommand,0,1,8,25,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,26,HeuristicAgent,2015/01/03 18:26:18,missilecommand,1,1,16,34,HeuristicAgent,15,DistanceHeuristic,null,null
1420305978,27,HeuristicAgent,2015/01/03 18:26:18,missilecommand,2,1,5,50,HeuristicAgent,15,DistanceHeuristic,null,null
