timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1420481537,0,HeuristicAgent,2015/01/05 19:12:17,aliens,0,1,77,584,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,1,HeuristicAgent,2015/01/05 19:12:17,aliens,1,1,77,782,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,2,HeuristicAgent,2015/01/05 19:12:17,aliens,2,1,79,873,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,3,HeuristicAgent,2015/01/05 19:12:17,aliens,3,1,40,654,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,4,HeuristicAgent,2015/01/05 19:12:17,aliens,4,1,60,827,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,5,HeuristicAgent,2015/01/05 19:12:17,boulderdash,0,0,3,104,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,6,HeuristicAgent,2015/01/05 19:12:17,boulderdash,1,0,5,132,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,7,HeuristicAgent,2015/01/05 19:12:17,boulderdash,2,0,7,339,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,8,HeuristicAgent,2015/01/05 19:12:17,boulderdash,3,0,12,2000,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,9,HeuristicAgent,2015/01/05 19:12:17,boulderdash,4,0,3,540,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,10,HeuristicAgent,2015/01/05 19:12:17,butterflies,0,1,14,60,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,11,HeuristicAgent,2015/01/05 19:12:17,butterflies,1,1,26,70,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,12,HeuristicAgent,2015/01/05 19:12:17,butterflies,2,1,50,53,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,13,HeuristicAgent,2015/01/05 19:12:17,butterflies,3,1,20,57,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,14,HeuristicAgent,2015/01/05 19:12:17,butterflies,4,1,14,32,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,15,HeuristicAgent,2015/01/05 19:12:17,chase,0,1,7,63,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,16,HeuristicAgent,2015/01/05 19:12:17,chase,1,1,8,68,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,17,HeuristicAgent,2015/01/05 19:12:17,chase,2,1,14,110,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,18,HeuristicAgent,2015/01/05 19:12:17,chase,3,1,8,91,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,19,HeuristicAgent,2015/01/05 19:12:17,chase,4,1,11,47,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,20,HeuristicAgent,2015/01/05 19:12:17,frogs,0,1,1,103,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,21,HeuristicAgent,2015/01/05 19:12:17,frogs,1,1,1,117,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,22,HeuristicAgent,2015/01/05 19:12:17,frogs,2,1,1,59,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,23,HeuristicAgent,2015/01/05 19:12:17,frogs,3,1,1,64,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,24,HeuristicAgent,2015/01/05 19:12:17,frogs,4,1,1,189,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,25,HeuristicAgent,2015/01/05 19:12:17,missilecommand,0,1,8,29,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,26,HeuristicAgent,2015/01/05 19:12:17,missilecommand,1,1,16,32,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,27,HeuristicAgent,2015/01/05 19:12:17,missilecommand,2,1,8,51,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,28,HeuristicAgent,2015/01/05 19:12:17,missilecommand,3,1,14,58,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,29,HeuristicAgent,2015/01/05 19:12:17,missilecommand,4,1,8,37,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,30,HeuristicAgent,2015/01/05 19:12:17,portals,0,0,0,160,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,31,HeuristicAgent,2015/01/05 19:12:17,portals,1,1,1,34,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,32,HeuristicAgent,2015/01/05 19:12:17,portals,2,1,1,91,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,33,HeuristicAgent,2015/01/05 19:12:17,portals,3,1,1,1452,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,34,HeuristicAgent,2015/01/05 19:12:17,portals,4,0,0,101,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,35,HeuristicAgent,2015/01/05 19:12:17,sokoban,0,0,0,2000,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,36,HeuristicAgent,2015/01/05 19:12:17,sokoban,1,0,1,2000,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,37,HeuristicAgent,2015/01/05 19:12:17,sokoban,2,0,1,2000,HeuristicAgent,5,DistanceHeuristic,null,null
1420481537,38,HeuristicAgent,2015/01/05 19:12:17,sokoban,3,0,1,2000,HeuristicAgent,5,DistanceHeuristic,null,null
