timestamp,id,agent,execTime,game,level,win,score,timesteps,parameters
1419309820,0,EvolutionaryHeuristicAgent,aliens,0,1,71,886,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,1,EvolutionaryHeuristicAgent,aliens,1,1,77,737,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,2,EvolutionaryHeuristicAgent,aliens,2,0,64,813,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,3,EvolutionaryHeuristicAgent,aliens,3,1,40,815,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,4,EvolutionaryHeuristicAgent,aliens,4,1,54,779,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,5,EvolutionaryHeuristicAgent,boulderdash,0,0,5,312,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,6,EvolutionaryHeuristicAgent,boulderdash,1,1,26,529,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,7,EvolutionaryHeuristicAgent,boulderdash,2,1,22,992,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,8,EvolutionaryHeuristicAgent,boulderdash,3,0,13,1110,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,9,EvolutionaryHeuristicAgent,boulderdash,4,0,11,214,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,10,EvolutionaryHeuristicAgent,butterflies,0,1,28,526,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,11,EvolutionaryHeuristicAgent,butterflies,1,1,32,181,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,12,EvolutionaryHeuristicAgent,butterflies,2,0,50,763,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,13,EvolutionaryHeuristicAgent,butterflies,3,1,20,58,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,14,EvolutionaryHeuristicAgent,butterflies,4,1,14,237,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,15,EvolutionaryHeuristicAgent,chase,0,1,7,1828,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,16,EvolutionaryHeuristicAgent,chase,1,0,3,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,17,EvolutionaryHeuristicAgent,chase,2,0,5,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,18,EvolutionaryHeuristicAgent,chase,3,1,8,497,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,19,EvolutionaryHeuristicAgent,chase,4,1,12,1683,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,20,EvolutionaryHeuristicAgent,frogs,0,1,1,201,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,21,EvolutionaryHeuristicAgent,frogs,1,0,0,610,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,22,EvolutionaryHeuristicAgent,frogs,2,0,-2,923,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,23,EvolutionaryHeuristicAgent,frogs,3,1,1,85,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,24,EvolutionaryHeuristicAgent,frogs,4,1,1,334,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,25,EvolutionaryHeuristicAgent,missilecommand,0,1,5,118,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,26,EvolutionaryHeuristicAgent,missilecommand,1,0,11,176,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,27,EvolutionaryHeuristicAgent,missilecommand,2,0,-1,196,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,28,EvolutionaryHeuristicAgent,missilecommand,3,1,5,110,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,29,EvolutionaryHeuristicAgent,missilecommand,4,0,0,110,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,30,EvolutionaryHeuristicAgent,portals,0,0,0,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,31,EvolutionaryHeuristicAgent,portals,1,1,1,255,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,32,EvolutionaryHeuristicAgent,portals,2,0,0,134,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,33,EvolutionaryHeuristicAgent,portals,3,0,0,1999,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,34,EvolutionaryHeuristicAgent,portals,4,0,0,274,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,35,EvolutionaryHeuristicAgent,sokoban,0,0,0,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,36,EvolutionaryHeuristicAgent,sokoban,1,0,2,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,37,EvolutionaryHeuristicAgent,sokoban,2,0,1,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,38,EvolutionaryHeuristicAgent,sokoban,3,0,0,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,39,EvolutionaryHeuristicAgent,sokoban,4,1,2,879,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,40,EvolutionaryHeuristicAgent,survivezombies,0,1,38,1000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,41,EvolutionaryHeuristicAgent,survivezombies,1,0,4,351,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,42,EvolutionaryHeuristicAgent,survivezombies,2,0,17,244,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,43,EvolutionaryHeuristicAgent,survivezombies,3,0,12,278,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,44,EvolutionaryHeuristicAgent,survivezombies,4,0,0,359,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,45,EvolutionaryHeuristicAgent,zelda,0,1,8,1176,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,46,EvolutionaryHeuristicAgent,zelda,1,1,8,616,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,47,EvolutionaryHeuristicAgent,zelda,2,0,-1,383,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,48,EvolutionaryHeuristicAgent,zelda,3,1,10,854,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,49,EvolutionaryHeuristicAgent,zelda,4,0,-1,1273,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,50,EvolutionaryHeuristicAgent,camelRace,0,1,1,44,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,51,EvolutionaryHeuristicAgent,camelRace,1,1,1,44,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,52,EvolutionaryHeuristicAgent,camelRace,2,1,1,46,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,53,EvolutionaryHeuristicAgent,camelRace,3,1,1,47,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,54,EvolutionaryHeuristicAgent,camelRace,4,1,1,50,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,55,EvolutionaryHeuristicAgent,digdug,0,0,35,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,56,EvolutionaryHeuristicAgent,digdug,1,0,15,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,57,EvolutionaryHeuristicAgent,digdug,2,0,44,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,58,EvolutionaryHeuristicAgent,digdug,3,0,12,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
1419309820,59,EvolutionaryHeuristicAgent,digdug,4,0,22,2000,EvolutionaryHeuristicAgent,5,6,13,4,true,5
